x,y,z,alphabet
1.0581055,-0.020019532,-0.214355468,D
1.0292969,0.0126953128,-0.19750976,D
1.0424805,-0.029052734,-0.18237304,D
1.052002,-0.0048828124,-0.198242192,D
1.050293,-0.00732421868,-0.21582031,D
1.0153808,-0.020996094,-0.214111332,D
0.9753418,0.023925782,-0.29052734,D
1.0114746,-0.034179688,-0.27661132,D
1.032959,-0.018310546,-0.230468752,D
1.0344238,-0.04248047,-0.26660156,D
1.0031738,-0.051757812,-0.3178711,D
1.0200195,-0.056396484,-0.31225586,D
1.0068359,-0.032470704,-0.27929688,D
1.0710449,-0.05053711,-0.15136719,D
0.95874024,-0.13476562,-0.45947266,D
0.9909668,-0.03515625,-0.34179688,D
0.97998052,-0.09277344,-0.36499024,D
0.9873047,-0.07495117,-0.3635254,D
0.98706056,-0.07348633,-0.33007812,D
0.9765625,-0.10644531,-0.3774414,D
0.9741211,-0.09741211,-0.39160156,D
0.983398464,-0.08569336,-0.34936524,D
0.9831543,-0.09008789,-0.33569336,D
0.9785156,-0.0925293,-0.35620116,D
0.97509768,-0.103271484,-0.3647461,D
0.98168948,-0.08227539,-0.35888672,D
0.9770508,-0.092041016,-0.3630371,D
0.9770508,-0.09423828,-0.37109376,D
0.97094728,-0.10791016,-0.38061524,D
0.97509768,-0.095947268,-0.37158204,D
0.97509768,-0.088378904,-0.38720704,D
0.9680176,-0.09643555,-0.384277336,D
0.9758301,-0.091552732,-0.37719728,D
0.97680664,-0.09106445,-0.37646484,D
0.9777832,-0.095458984,-0.3762207,D
0.9724121,-0.099609376,-0.37304688,D
0.9746094,-0.09448242,-0.3691406,D
0.9741211,-0.087646488,-0.37353516,D
0.970459,-0.107177736,-0.3779297,D
0.9616699,-0.083984376,-0.3779297,D
0.97094728,-0.10473633,-0.39379884,D
0.9746094,-0.088134768,-0.375732432,D
0.97387692,-0.0859375,-0.381835936,D
0.9655762,-0.107177736,-0.397949216,D
0.9736328,-0.1027832,-0.38208008,D
0.9682617,-0.10083008,-0.3930664,D
0.97143552,-0.08862305,-0.38305664,D
0.9729004,-0.09887695,-0.38549804,D
0.970459,-0.106933592,-0.39501952,D
0.97314456,-0.09399414,-0.390625,D
0.9802246,-0.08154297,-0.3684082,D
0.984375,-0.08178711,-0.3647461,D
0.9711914,-0.107177736,-0.39868164,D
0.96875,-0.09082031,-0.38916016,D
0.97509768,-0.08691406,-0.36694336,D
0.97509768,-0.09277344,-0.3815918,D
0.9760742,-0.099853512,-0.38305664,D
0.96972652,-0.09643555,-0.38964844,D
0.98168948,-0.08520508,-0.3605957,D
0.9760742,-0.091308592,-0.366699232,D
0.9746094,-0.08569336,-0.36889648,D
0.9707031,-0.09082031,-0.3864746,D
0.9711914,-0.09350586,-0.381347636,D
1.0014648,-0.013427734,-0.3269043,D
0.9958496,-0.064941408,-0.3791504,D
0.9812012,-0.08276367,-0.350585952,D
0.984375,-0.14404297,-0.3293457,D
0.98999024,-0.060058592,-0.3166504,D
0.9880371,-0.051757812,-0.365234368,D
0.9904785,-0.06738281,-0.3371582,D
0.9970703,-0.048583984,-0.3293457,D
0.9987793,-0.04272461,-0.32006836,D
1.0048828,-0.03955078,-0.30078124,D
1.0039062,-0.028808594,-0.3083496,D
1.0021973,-0.036132812,-0.31982422,D
1.0095215,-0.029296875,-0.30249024,D
1.0144043,-0.011962891,-0.2434082,D
1.0058594,-0.026611328,-0.29736328,D
1.0158692,-0.0014648438,-0.2602539,D
0.984375,-0.051513672,-0.31640624,D
1.0073242,-0.025146484,-0.26489258,D
1.0219726,-0.00366210936,-0.23364258,D
1.026123,-0.0043945312,-0.238037108,D
1.0222168,-0.0087890624,-0.2644043,D
1.026123,-0.008544922,-0.23217774,D
1.0324707,-0.011474609,-0.2211914,D
1.0341797,0.0053710936,-0.19311524,D
1.0200195,-0.011230469,-0.22094726,D
1.0351562,0.0056152344,-0.17138672,D
1.032959,-0.0012207031,-0.198974608,D
1.0180664,-0.015136719,-0.237792976,D
1.0349121,0.008300781,-0.1850586,D
1.0317383,0.007080078,-0.20776367,D
1.0334473,0.0126953128,-0.19726562,D
1.0280762,0.0029296876,-0.21875,D
1.0361328,0.009033203,-0.19384766,D
1.03125,0.0017089844,-0.2055664,D
1.0339356,0.0146484368,-0.175048832,D
1.036377,0.0021972656,-0.18188476,D
1.0344238,-0.0026855468,-0.16992188,D
1.0317383,-0.0043945312,-0.20043946,D
1.0307617,0.0048828124,-0.18041992,D
1.0324707,-0.00048828124,-0.19702148,D
1.0339356,0.0063476564,-0.174804684,D
1.0317383,0.012207031,-0.20336914,D
1.0361328,-0.0029296876,-0.21240234,D
1.0371094,-0.0063476564,-0.18920898,D
1.0356445,-0.00048828124,-0.18188476,D
1.0344238,0.00366210936,-0.18701172,D
1.0341797,0.0012207031,-0.20043946,D
1.0334473,-0.0029296876,-0.222167968,D
1.0366211,0.04736328,-0.1850586,D
1.0305176,-0.015136719,-0.17211914,D
1.0358887,-0.0007324219,-0.19458008,D
1.0358887,-0.034179688,-0.1875,D
1.0400391,-0.020996094,-0.16992188,D
1.0388184,-0.011962891,-0.16137696,D
1.0358887,-0.008056641,-0.19335938,D
1.034668,-0.010986328,-0.1796875,D
1.0300293,-0.016601562,-0.20214844,D
1.0324707,-0.0068359376,-0.176513668,D
1.0371094,-0.008056641,-0.16918946,D
1.0361328,-0.012939453,-0.18164062,D
1.0322266,-0.0126953128,-0.20043946,D
1.0297852,-0.005859375,-0.2109375,D
1.032959,-0.008056641,-0.1772461,D
1.0334473,-0.0056152344,-0.171875,D
1.0358887,-0.0007324219,-0.1706543,D
1.0332031,-0.01977539,-0.18945312,D
1.0375976,-0.0146484368,-0.17333984,D
1.0378418,0.0009765625,-0.16723633,D
1.0319824,-0.008300781,-0.17333984,D
1.036377,-0.0017089844,-0.1628418,D
1.0324707,-0.009765625,-0.18041992,D
1.0317383,-0.015625,-0.18139648,D
1.0332031,-0.02319336,-0.17993164,D
1.0327148,-0.021972656,-0.199218752,D
1.0400391,-0.020507812,-0.1796875,D
1.0385742,-0.02758789,-0.17407226,D
1.0332031,-0.037109376,-0.17773438,D
1.0373535,-0.012207031,-0.184082032,D
1.0317383,-0.028076172,-0.176269532,D
1.0405274,-0.009521484,-0.17089844,D
1.0280762,-0.041992188,-0.18066406,D
1.0385742,-0.008300781,-0.168212892,D
1.0307617,-0.03540039,-0.16918946,D
1.0388184,-0.013916016,-0.1652832,D
1.0310058,-0.028320312,-0.19726562,D
1.0351562,-0.029296875,-0.16040039,D
1.0390625,-0.028076172,-0.15844726,D
1.0361328,-0.031982422,-0.168212892,D
1.0324707,-0.02709961,-0.19580078,D
1.0336914,-0.021972656,-0.19018554,D
1.0341797,-0.013427734,-0.1628418,D
1.0354004,-0.004638672,-0.18041992,D
1.0332031,-0.018554688,-0.20336914,D
1.034668,0.0014648438,-0.20141602,D
1.0334473,0.0026855468,-0.175292976,D
1.0334473,-0.0048828124,-0.16577148,D
1.0314942,-0.018066406,-0.183593744,D
1.0349121,-0.017333984,-0.1940918,D
1.0327148,-0.016357422,-0.18579102,D
1.0358887,-0.011474609,-0.18017578,D
1.0358887,-0.021972656,-0.183593744,D
1.0322266,-0.012451172,-0.190673832,D
1.0324707,-0.0029296876,-0.183593744,D
1.0310058,-0.01928711,-0.20166016,D
1.0339356,-0.01928711,-0.1904297,D
1.0319824,-0.020507812,-0.18554688,D
1.0339356,-0.020751954,-0.19555664,D
1.0334473,-0.018798828,-0.2055664,D
1.0322266,-0.01977539,-0.191162116,D
1.0324707,-0.014892578,-0.199707024,D
1.0358887,-0.017333984,-0.18188476,D
1.0339356,-0.026367188,-0.2084961,D
1.0300293,-0.016357422,-0.17700196,D
1.0378418,-0.009521484,-0.19311524,D
1.0268555,-0.004638672,-0.19335938,D
1.0270996,-0.03540039,-0.203125,D
1.0288086,-0.017822266,-0.21655274,D
1.0246582,-0.026367188,-0.20507812,D
1.0368652,-0.005126953,-0.191162116,D
1.0319824,-0.022705078,-0.1821289,D
1.0336914,-0.014404297,-0.20336914,D
1.0256348,-0.016113282,-0.20166016,D
1.0273438,-0.01586914,-0.199218752,D
1.0324707,-0.013183594,-0.17944336,D
1.0319824,-0.020751954,-0.192382816,D
1.0327148,-0.019042968,-0.19018554,D
1.032959,-0.016845704,-0.198730468,D
1.0319824,-0.018310546,-0.18481446,D
1.0280762,-0.011474609,-0.18676758,D
1.0290527,-0.010986328,-0.1862793,D
1.0285644,-0.01953125,-0.19482422,D
1.0302734,-0.009033203,-0.18847656,D
1.034668,-0.008056641,-0.17358398,D
1.034668,-0.020507812,-0.18969726,D
1.0332031,-0.020263672,-0.20141602,D
1.0297852,-0.01928711,-0.200195316,D
1.0314942,-0.014892578,-0.20239258,D
1.0307617,-0.013671875,-0.18652344,D
1.0292969,-0.008056641,-0.17749024,D
1.0288086,-0.005126953,-0.18579102,D
1.001709,-0.17236328,-0.2932129,D
1.034668,-0.030517578,-0.20288086,D
1.0324707,-0.041748048,-0.20336914,D
1.03125,-0.030517578,-0.21118164,D
1.03125,-0.027832032,-0.2121582,D
1.032959,-0.03955078,-0.17871094,D
1.0283203,-0.01586914,-0.1940918,D
1.0263672,-0.007080078,-0.20263672,D
1.0275879,-0.026123046,-0.207031252,D
1.0327148,-0.022705078,-0.2043457,D
1.0288086,-0.03125,-0.2109375,D
1.0251465,-0.0546875,-0.22167969,D
1.0285644,-0.034423828,-0.207031252,D
1.0292969,-0.037109376,-0.21728516,D
1.0280762,-0.024169922,-0.198730468,D
1.0314942,-0.020751954,-0.208007816,D
1.0290527,-0.029052734,-0.199218752,D
1.027832,-0.05029297,-0.21850586,D
1.0314942,-0.025878906,-0.21118164,D
1.0246582,-0.024169922,-0.21142578,D
1.0244141,-0.05517578,-0.22021484,D
1.0187988,-0.075927736,-0.21948242,D
1.0292969,-0.03100586,-0.21142578,D
1.0175781,-0.020507812,-0.22070312,D
1.0307617,-0.020996094,-0.22875976,D
1.0275879,-0.040771484,-0.223144532,D
1.0273438,-0.041015624,-0.223144532,D
1.0195312,-0.10424805,-0.2368164,D
1.0231934,-0.033447264,-0.21899414,D
1.0239258,-0.03930664,-0.1953125,D
1.0214844,-0.03100586,-0.2097168,D
-0.017333984,0.21948242,-1.0153808,E
-0.0041503908,0.25268556,-1.0244141,E
-0.03491211,0.22973633,-1.0163574,E
-0.029541016,0.23413086,-1.0097656,E
-0.013916016,0.24072266,-0.9890137,E
-0.017089844,0.2553711,-0.99609376,E
-0.028808594,0.2331543,-0.9980469,E
-0.030029296,0.24438476,-1.005127,E
-0.032226564,0.2565918,-1.0131836,E
-0.053222656,0.23583984,-1.0314942,E
-0.05444336,0.21313476,-1.0222168,E
-0.045166016,0.207275384,-1.0263672,E
-0.068115232,0.192382816,-1.0253906,E
-0.048095704,0.174804684,-1.0349121,E
-0.024658204,0.18823242,-1.0268555,E
-0.046875,0.183837884,-1.029541,E
-0.0175781252,0.18896484,-1.017334,E
-0.03466797,0.213867184,-1.0158692,E
-0.026367188,0.22875976,-0.9987793,E
-0.01928711,0.22387696,-0.9992676,E
-0.04321289,0.24121094,-0.9897461,E
-0.0715332,0.24780274,-1.0,E
-0.0625,0.27441406,-1.0078125,E
-0.083984376,0.2861328,-1.0319824,E
-0.1081543,0.2849121,-1.0036621,E
-0.079833984,0.3095703,-1.0249024,E
-0.052001952,0.28857422,-1.0129394,E
-0.047851564,0.2746582,-1.0200195,E
-0.026367188,0.24145508,-1.0065918,E
-0.010498047,0.238525392,-1.0124512,E
-0.018798828,0.22583008,-0.99731448,E
-0.013916016,0.22631836,-1.0058594,E
-0.00732421868,0.20922852,-1.0090332,E
0.006591797,0.2163086,-1.0314942,E
0.010498047,0.2121582,-1.0258789,E
-0.02368164,0.17138672,-0.9897461,E
-0.043701172,0.16259766,-0.9938965,E
-0.057861328,0.199951168,-1.0134277,E
-0.083984376,0.17456054,-1.0029297,E
-0.12915039,0.183593744,-1.0134277,E
-0.10888672,0.18896484,-1.003418,E
-0.09399414,0.20581054,-1.0239258,E
-0.15185547,0.182617184,-1.003418,E
-0.14208984,0.199462892,-1.0083008,E
-0.2055664,0.1875,-1.015625,E
-0.13867188,0.20043946,-0.9995117,E
-0.12768554,0.215087884,-0.9946289,E
-0.15771484,0.18920898,-1.0117188,E
-0.12597656,0.19580078,-1.0041504,E
-0.08886719,0.21264648,-1.0178223,E
-0.13671875,0.19799804,-1.0192871,E
-0.12768554,0.176513668,-0.9963379,E
-0.12109375,0.191406252,-1.0007324,E
-0.12353516,0.18164062,-1.010498,E
-0.14379883,0.176025392,-0.99902344,E
-0.12939453,0.18115234,-1.0085449,E
-0.13671875,0.17895508,-1.0061035,E
-0.13769531,0.16625976,-1.0039062,E
-0.14941406,0.168212892,-1.0068359,E
-0.14941406,0.16503906,-1.015625,E
-0.16381836,0.15991211,-1.0141602,E
-0.14819336,0.168457032,-1.0126953,E
-0.10473633,0.17041016,-1.0109863,E
-0.12841797,0.16186524,-1.0014648,E
-0.14819336,0.1640625,-1.0075684,E
-0.115234376,0.17358398,-1.0100098,E
-0.09692383,0.17211914,-1.0068359,E
-0.11206055,0.17773438,-1.0083008,E
-0.15307617,0.1743164,-1.0039062,E
-0.14208984,0.17260742,-1.010498,E
-0.1484375,0.16430664,-1.0090332,E
-0.15332031,0.1772461,-1.0131836,E
-0.168701168,0.18896484,-1.0144043,E
-0.15307617,0.20166016,-1.0129394,E
-0.14477539,0.19335938,-1.0219726,E
-0.12475586,0.18237304,-1.0119629,E
-0.1315918,0.17089844,-1.0043945,E
-0.14453125,0.16186524,-1.0253906,E
-0.1159668,0.167968752,-0.9929199,E
-0.10595703,0.167968752,-1.0063476,E
-0.119628904,0.16357422,-1.020752,E
-0.16186524,0.1821289,-1.0246582,E
-0.14648438,0.09082031,-1.0026856,E
-0.005126953,0.16479492,-0.994384736,E
-0.0546875,0.1845703,-1.0537109,E
-0.10595703,0.18652344,-1.0205078,E
-0.044921876,0.15722656,-1.0112305,E
-0.0041503908,0.18237304,-1.0305176,E
-0.0625,0.15649414,-1.0251465,E
-0.15136719,0.199951168,-1.0717774,E
-0.05102539,0.16186524,-1.0263672,E
0.02734375,0.15893554,-1.0168457,E
-0.020996094,0.183593744,-1.0185547,E
-0.008544922,0.17773438,-1.017334,E
0.0546875,0.19384766,-1.0356445,E
0.018066406,0.176025392,-1.0151367,E
0.013916016,0.18017578,-1.0151367,E
0.06665039,0.19702148,-1.0253906,E
0.12426758,0.20043946,-1.0270996,E
0.056396484,0.18652344,-1.0263672,E
0.0952148432,0.20410156,-0.9951172,E
0.11621094,0.18701172,-1.0178223,E
0.12548828,0.18823242,-1.0366211,E
0.07446289,0.17822266,-1.0100098,E
0.11254883,0.183593744,-1.019043,E
0.13452148,0.19018554,-1.0195312,E
0.09887695,0.18164062,-1.0273438,E
0.067871096,0.176757808,-1.0222168,E
0.09765625,0.17773438,-1.0119629,E
0.09667969,0.191406252,-1.0280762,E
0.13183594,0.1743164,-1.0449219,E
0.14331054,0.18164062,-1.0065918,E
0.15429688,0.1887207,-1.0263672,E
0.16552734,0.176025392,-1.0070801,E
0.13012696,0.1772461,-1.0200195,E
0.13842774,0.1586914,-1.0148926,E
0.175781252,0.17773438,-1.0185547,E
0.17382812,0.16455078,-1.0212402,E
0.1628418,0.182617184,-1.0344238,E
0.15795898,0.17700196,-1.0175781,E
0.22509766,0.16235352,-1.0097656,E
0.2019043,0.15942383,-1.0039062,E
0.208007816,0.1875,-1.0227051,E
0.199951168,0.1730957,-1.0153808,E
0.20361328,0.18115234,-1.026123,E
0.182617184,0.17163086,-1.0117188,E
0.183349616,0.16992188,-1.0087891,E
0.214111332,0.1586914,-1.0065918,E
0.19311524,0.176269532,-1.0151367,E
0.15771484,0.175292976,-1.0219726,E
0.19360352,0.16308594,-1.0192871,E
0.230224616,0.17456054,-1.0141602,E
0.2524414,0.1875,-1.0068359,E
0.17822266,0.191894532,-1.0126953,E
0.12597656,0.168701168,-1.0061035,E
0.15991211,0.20947266,-1.050293,E
0.1845703,0.17114258,-1.0212402,E
0.11743164,0.15356446,-1.0217285,E
0.11328125,0.14208984,-1.0073242,E
0.08862305,0.13256836,-1.0231934,E
0.14160156,0.11669922,-0.9785156,E
0.100097656,0.20214844,-1.0302734,E
0.0871582,0.1665039,-1.0090332,E
0.040039064,0.14892578,-1.0090332,E
0.052490236,0.1586914,-1.0131836,E
0.007080078,0.15307617,-1.0273438,E
0.009033203,0.18115234,-1.0310058,E
0.011474609,0.16503906,-1.0078125,E
0.017089844,0.20581054,-1.0336914,E
-0.02319336,0.19262696,-1.0234375,E
-0.05126953,0.1887207,-1.0292969,E
-0.033447264,0.18823242,-1.0217285,E
-0.012939453,0.192138668,-1.0197754,E
-0.087402344,0.182617184,-1.0244141,E
-0.084228516,0.16503906,-1.0229492,E
-0.05053711,0.17919922,-1.0141602,E
-0.021240234,0.18725586,-1.0227051,E
-0.07080078,0.17163086,-1.0224609,E
-0.053222656,0.16699219,-1.0056152,E
-0.076171868,0.17407226,-1.0256348,E
-0.048095704,0.190673832,-1.0317383,E
-0.048583984,0.1730957,-1.0141602,E
-0.0009765625,0.10791016,-0.9836426,E
-0.05834961,0.1772461,-1.013916,E
-0.049560548,0.175537108,-1.015625,E
-0.059570312,0.16308594,-1.0090332,E
-0.11621094,0.17211914,-1.0222168,E
-0.08300781,0.16625976,-1.0244141,E
-0.07714844,0.182617184,-1.0334473,E
-0.096191408,0.140625,-1.0065918,E
-0.11645508,0.15576172,-1.0148926,E
-0.0925293,0.168701168,-1.0170898,E
-0.107666016,0.16381836,-1.0180664,E
-0.1171875,0.14770508,-1.0178223,E
-0.13891602,0.15551758,-1.027832,E
-0.11376953,0.16113281,-1.0197754,E
-0.175292976,0.078125,-1.0554199,E
-0.111572264,0.20288086,-1.0253906,E
-0.12939453,0.05859375,-1.0236816,E
-0.10571289,0.08691406,-0.97753908,E
-0.13476562,0.087890624,-1.0102539,E
-0.08984375,0.15161133,-1.0249024,E
-0.09472656,0.14233398,-1.03125,E
-0.0925293,0.12402344,-1.0141602,E
-0.087890624,0.1184082,-1.015625,E
-0.11401367,0.12060547,-1.0219726,E
-0.0715332,0.12792969,-1.0175781,E
-0.08618164,0.12939453,-1.026123,E
-0.061035156,0.13476562,-1.0146484,E
-0.0925293,0.13549804,-1.0205078,E
-0.10229492,0.13012696,-1.0231934,E
-0.07006836,0.12792969,-1.0019531,E
-0.107177736,0.12182617,-1.0107422,E
-0.13842774,0.12084961,-1.0095215,E
-0.109375,0.12817383,-1.019043,E
-0.12573242,0.12207031,-1.0070801,E
-0.12939453,0.15844726,-1.0288086,E
-0.14233398,0.087402344,-1.012207,E
-0.15844726,0.118652344,-1.0056152,E
-0.15332031,0.12158203,-1.012207,E
-0.16259766,0.12353516,-1.0209961,E
-0.168945316,0.11035156,-1.0117188,E
-0.15209961,0.103515624,-0.99072264,E
-0.18139648,0.10229492,-1.0324707,E
-0.15893554,0.09863281,-1.0070801,E
-0.175537108,0.10205078,-0.9980469,E
-0.1628418,0.11010742,-1.019043,E
-0.140625,0.111083984,-1.0102539,E
-0.16308594,0.111083984,-1.0119629,E
-0.15600586,0.11743164,-1.0146484,E
-0.15844726,0.10986328,-0.9995117,E
-0.15185547,0.12768554,-1.0231934,E
-0.176513668,0.12011719,-1.0117188,E
-0.176757808,0.10620117,-1.0085449,E
-0.17211914,0.13500976,-1.0100098,E
-0.15625,0.10986328,-1.0112305,E
-0.1862793,0.10107422,-1.0241699,E
-0.16748047,0.099121096,-1.0065918,E
-0.16674804,0.087890624,-0.9863281,E
-0.21850586,0.088378904,-1.0092774,E
-0.17041016,0.08569336,-1.0036621,E
-0.14331054,0.11376953,-1.0134277,E
-0.16210938,0.10131836,-1.0185547,E
-0.1850586,0.10424805,-1.0090332,E
-0.17163086,0.10864258,-1.0039062,E
-0.17358398,0.11010742,-1.0002442,E
-0.17993164,0.12036133,-1.013916,E
-0.17260742,0.11303711,-1.010498,E
-0.18188476,0.10668945,-1.0097656,E
-0.1628418,0.11621094,-1.0109863,E
-0.18554688,0.09741211,-1.0041504,E
-0.16113281,0.09643555,-0.9975586,E
-0.20385742,0.10107422,-1.0146484,E
-0.15551758,0.091796872,-0.9873047,E
-0.17236328,0.10180664,-1.0061035,E
-0.198974608,0.09399414,-1.0070801,E
-0.192382816,0.10546875,-1.0253906,E
-0.26879884,0.064208984,-1.0249024,E
-0.21728516,0.07324219,-1.003418,E
-0.10913086,0.114746092,-1.0146484,E
-0.09741211,0.096191408,-1.0026856,E
-0.115478516,0.10864258,-0.97998052,E
-0.1303711,0.122802732,-0.9719238,E
-0.12207031,0.12451172,-1.0070801,E
-0.119628904,0.13012696,-1.0153808,E
-0.16699219,0.11645508,-1.0163574,E
-0.15063476,0.100097656,-1.0061035,E
-0.13232422,0.11401367,-1.0114746,E
-0.118896488,0.111083984,-1.0129394,E
-0.16064453,0.09326172,-1.013916,E
-0.1640625,0.08886719,-1.019043,E
-0.184082032,0.0769043,-1.0058594,E
-0.15356446,0.10888672,-1.0246582,E
-0.14404297,0.08984375,-1.001709,E
-0.1430664,0.099853512,-1.0183106,E
-0.168457032,0.087890624,-1.0102539,E
-0.15844726,0.08666992,-1.0092774,E
-0.13793946,0.10595703,-1.020752,E
-0.15356446,0.099609376,-1.015625,E
-0.111328132,0.1171875,-1.0097656,E
-0.11743164,0.10180664,-1.0068359,E
-0.13867188,0.103759768,-1.0297852,E
-0.12963867,0.100097656,-1.0224609,E
-0.11645508,0.103759768,-1.0158692,E
-0.1262207,0.09643555,-1.0119629,E
-0.13647461,0.10083008,-1.017334,E
-0.1262207,0.09326172,-1.0183106,E
-0.12939453,0.09838867,-1.0168457,E
-0.10961914,0.095458984,-1.015625,E
-0.13354492,0.095458984,-1.0273438,E
-0.10791016,0.091308592,-1.0205078,E
-0.13110352,0.103271484,-1.0256348,E
-0.1352539,0.096191408,-1.0183106,E
-0.12768554,0.08886719,-1.015625,E
-0.15039062,0.08959961,-1.0117188,E
-0.14697266,0.08129883,-1.0175781,E
-0.13769531,0.08203125,-1.0090332,E
-0.1340332,0.07421875,-1.0168457,E
-0.1262207,0.08862305,-0.998535136,E
-0.11621094,0.095947268,-1.0283203,E
-0.06518555,0.087646488,-0.9733887,E
-0.1159668,0.07885742,-1.0168457,E
-0.09692383,0.07861328,-0.9995117,E
-0.15893554,0.057617188,-1.032959,E
-0.15112304,0.07495117,-1.0183106,E
-0.12597656,0.080322264,-1.019043,E
-0.12231445,0.08666992,-1.0124512,E
-0.15893554,0.0922851568,-1.027832,E
-0.15551758,0.072265624,-1.0187988,E
-0.15454102,0.08276367,-1.0041504,E
-0.12207031,0.09765625,-1.0119629,E
-0.1628418,0.0703125,-1.012207,E
-0.125,0.10058594,-1.0310058,E
-0.1303711,0.076416016,-1.0053711,E
-0.14550781,0.07861328,-1.013916,E
-0.1430664,0.08300781,-1.0214844,E
-0.14208984,0.07373047,-1.0202637,E
-0.13598633,0.07885742,-1.0275879,E
-0.1352539,0.08251953,-1.0244141,E
-0.13476562,0.07446289,-1.0136719,E
-0.1274414,0.080322264,-1.0141602,E
-0.12988281,0.0795898436,-1.0102539,E
-0.13085938,0.08203125,-1.010498,E
-0.15185547,0.087890624,-1.0151367,E
-0.13549804,0.08251953,-1.0151367,E
-0.13183594,0.06958008,-1.0087891,E
-0.13696289,0.088134768,-1.0227051,E
-0.1665039,0.07910156,-1.0185547,E
-0.182861332,0.067871096,-1.0371094,E
-0.13232422,0.08178711,-1.0214844,E
-0.125,0.07299805,-1.0092774,E
-0.1274414,0.079833984,-1.0280762,E
-0.12426758,0.0715332,-1.0180664,E
-0.12011719,0.080078132,-1.0234375,E
-0.12646484,0.06542969,-1.0249024,E
-0.109375,0.08227539,-1.0241699,E
-0.12036133,0.0847168,-1.020752,E
-0.13110352,0.08569336,-1.0227051,E
-0.12109375,0.084228516,-1.0224609,E
-0.12988281,0.07788086,-1.0185547,E
-0.09277344,0.079833984,-1.0136719,E
-0.13793946,0.096191408,-1.029541,E
-0.10546875,0.08984375,-1.0214844,E
-0.12670898,0.08935547,-1.0258789,E
-0.111816408,0.07080078,-1.0119629,E
-0.115722652,0.080566408,-1.0166016,E
-0.111816408,0.07788086,-1.0258789,E
-0.12426758,0.07128906,-1.0263672,E
-0.12695312,0.059326172,-1.0241699,E
-0.13085938,0.0637207,-1.0224609,E
-0.11303711,0.068359376,-1.0195312,E
-0.13476562,0.06665039,-1.0219726,E
-0.12597656,0.064208984,-1.0217285,E
-0.10595703,0.064941408,-1.0158692,E
-0.11791992,0.068359376,-1.013916,E
-0.104003908,0.07373047,-1.0209961,E
-0.13232422,0.072021484,-1.0283203,E
-0.12182617,0.075683592,-1.0246582,E
-0.11401367,0.08203125,-1.0183106,E
-0.12231445,0.08691406,-1.019043,E
-0.12402344,0.08520508,-1.019043,E
-0.1315918,0.075683592,-1.0253906,E
-0.13720703,0.08154297,-1.0249024,E
-0.111083984,0.0769043,-1.0224609,E
-0.13720703,0.06738281,-1.0283203,E
-0.11328125,0.07446289,-1.020752,E
-0.12451172,0.06347656,-1.0080566,E
-0.122558592,0.068603512,-1.0085449,E
-0.11401367,0.0793457,-1.0222168,E
-0.13256836,0.068115232,-1.0236816,E
-0.13598633,0.06542969,-1.020752,E
-0.118896488,0.08178711,-1.0195312,E
-0.12231445,0.06982422,-1.0163574,E
-0.13427734,0.067871096,-1.0258789,E
-0.11401367,0.0769043,-1.0166016,E
-0.11352539,0.06713867,-1.0227051,E
-0.12646484,0.06982422,-1.0246582,E
-0.09863281,0.075683592,-1.0256348,E
-0.122558592,0.07397461,-1.0224609,E
-0.11425781,0.072509768,-1.0158692,E
-0.12084961,0.07421875,-1.020752,E
-0.12573242,0.056396484,-1.0192871,E
-0.119384768,0.061523436,-1.0183106,E
-0.11230469,0.0637207,-1.0158692,E
-0.12231445,0.0625,-1.0236816,E
-0.12036133,0.06323242,-1.0236816,E
-0.10546875,0.07714844,-1.0209961,E
-0.20385742,0.052978516,-1.0617676,E
-0.12207031,0.0690918,-1.0290527,E
-0.109375,0.05883789,-1.0114746,E
-0.13232422,0.06225586,-1.0266113,E
-0.12060547,0.06640625,-1.0144043,E
-0.10791016,0.07397461,-1.0251465,E
-0.12719726,0.072265624,-1.0180664,E
-0.1184082,0.072753908,-1.0141602,E
-0.11669922,0.072021484,-1.0202637,E
-0.12817383,0.075927736,-1.0305176,E
-0.12915039,0.0715332,-1.0227051,E
-0.13769531,0.072753908,-1.0217285,E
-0.111083984,0.07543945,-1.015625,E
-0.13183594,0.064453124,-1.012207,E
-0.12915039,0.05859375,-1.0070801,E
-0.08935547,0.19482422,-1.0341797,E
-0.13208008,0.07006836,-1.0251465,E
-0.13671875,0.07348633,-1.0393066,E
-0.13208008,0.06518555,-1.0126953,E
-0.11450195,0.076416016,-1.0217285,E
-0.09692383,0.07885742,-1.0314942,E
-0.13110352,0.07421875,-1.0185547,E
-0.118896488,0.078125,-0.9902344,E
-0.14013672,0.06518555,-1.0180664,E
-0.10961914,0.07421875,-1.0222168,E
-0.13354492,0.07446289,-1.0297852,E
-0.1418457,0.07055664,-1.0263672,E
-0.12597656,0.088378904,-1.017334,E
-0.14086914,0.084472652,-1.0195312,E
-0.13305664,0.078125,-1.017334,E
-0.11645508,0.07055664,-1.0192871,E
-0.13305664,0.07836914,-1.0239258,E
-0.13183594,0.08544922,-1.0180664,E
-0.12426758,0.07885742,-1.0217285,E
-0.11425781,0.06713867,-1.017334,E
-0.1081543,0.072265624,-1.0205078,E
-0.10424805,0.055908204,-1.0141602,E
-0.118896488,0.06567383,-1.0258789,E
-0.12011719,0.06933594,-1.0227051,E
-0.12133789,0.08251953,-1.0134277,E
-0.10961914,0.05493164,-1.0158692,E
